strap,transaction_date,sales_cd,sales_cd_dscr,price
R0006523,1975-07-28,Q,qualified,57500
R0006523,2023-01-06,Q,qualified,1850000
R0006524,1999-05-05,U,unqualified,153000
R0006524,2006-09-07,Q,qualified,825000
R0006524,2009-12-30,Q,qualified,2200000
R0006524,2012-03-26,Q,qualified,2185000
R0006525,1970-10-07,Q,qualified,18000
R0006525,1994-05-13,Q,qualified,172000
R0006525,2006-05-05,U,unqualified,849900
R0006525,2006-12-18,U,unqualified,912800
R0006525,2010-10-27,U,unqualified,998000
R0006531,1984-12-03,U,unqualified,285000
R0006531,1990-11-05,Q,qualified,335000
R0006536,1986-07-21,Q,qualified,80000
R0006536,1988-09-08,Q,qualified,95000
R0006544,1974-07-25,Q,qualified,47200
R0006544,2021-11-12,Q,qualified,1018800
R0006551,1994-04-21,Q,qualified,416000
R0006551,2010-06-10,U,unqualified,900000
R0006553,1981-03-19,Q,qualified,78500
R0006554,1996-12-30,Q,qualified,179900
R0006559,1988-07-01,U,unqualified,91000
R0006559,2000-06-16,Q,qualified,395000
R0006559,2003-01-31,Q,qualified,425000
R0006559,2017-08-01,U,unqualified,670000
R0006562,2000-11-02,U,unqualified,1496000
R0006562,2000-11-02,U,unqualified,1175000
R0006564,1976-03-03,Q,qualified,38000
R0006564,1993-09-28,Q,qualified,104000
R0006566,2006-02-15,U,unqualified,755000
R0006566,2016-05-31,Q,qualified,2170000
R0006566,2018-10-22,Q,qualified,2450000
R0006567,1974-06-17,U,unqualified,35000
R0006567,1989-09-13,U,unqualified,200000
R0006567,1990-07-09,Q,qualified,175000
R0006568,1993-10-19,Q,qualified,312000
R0006568,1997-08-01,Q,qualified,380000
R0006568,2001-08-31,Q,qualified,615000
R0006568,2015-10-09,Q,qualified,1035000
R0006568,2016-11-02,Q,qualified,1290000
R0006570,1995-04-10,Q,qualified,340000
R0006570,1999-07-09,Q,qualified,455000
R0006570,2012-11-16,Q,qualified,1290000
R0006573,1976-12-29,Q,qualified,63500
R0006576,1999-05-07,U,unqualified,277500
R0006581,1976-04-07,Q,qualified,52500
R0006581,1996-09-19,U,unqualified,220000
R0006581,2002-07-31,Q,qualified,850000
R0006581,2010-06-25,Q,qualified,1210000
R0006581,2020-08-25,Q,qualified,1750000
R0006582,1974-02-11,U,unqualified,15000
R0006582,2001-06-20,Q,qualified,385900
R0006582,2006-04-27,Q,qualified,599000
R0006593,2003-04-23,U,unqualified,317500
R0006595,1976-08-19,U,unqualified,49000
R0006595,1979-06-26,U,unqualified,35800
R0006595,1982-10-12,U,unqualified,80000
R0006595,2011-12-09,Q,qualified,610000
R0006601,1982-07-08,U,unqualified,130000
R0006601,1989-06-20,U,unqualified,135000
R0006601,1989-06-20,U,unqualified,135000
R0006601,1989-12-14,Q,qualified,173500
R0006602,1977-11-10,Q,qualified,48000
R0006602,1992-01-13,U,unqualified,138500
R0006602,2003-05-30,Q,qualified,498000
R0006610,1979-12-19,Q,qualified,320000
R0006610,1985-01-21,Q,qualified,515000
R0006611,1984-06-07,Q,qualified,158000
R0006611,1994-05-23,U,unqualified,795000
R0006611,1998-05-28,Q,qualified,1110000
R0006611,2015-06-30,U,unqualified,1975000
R0006612,1980-11-13,U,unqualified,275000
R0006612,1999-01-19,Q,qualified,950000
R0006612,2018-03-21,U,unqualified,4300000
R0006613,1992-11-04,Q,qualified,173000
R0006613,1998-09-10,Q,qualified,208000
R0006613,2001-07-02,Q,qualified,385000
R0006613,2006-03-17,Q,qualified,492000
R0006613,2011-12-01,P,pending qualification,490000
R0006615,1984-02-21,Q,qualified,105000
R0006615,2000-11-08,Q,qualified,389000
R0006615,2003-02-27,Q,qualified,480000
R0006615,2005-05-05,U,unqualified,411000
R0006615,2013-08-19,Q,qualified,577500
R0006619,1975-06-02,U,unqualified,31000
R0006619,1988-09-23,Q,qualified,159900
R0006621,1995-04-17,U,unqualified,321500
R0006621,2000-06-02,U,unqualified,530000
R0006621,2006-02-24,Q,qualified,1244500
R0006621,2011-08-05,Q,qualified,1020000
R0006621,2024-08-30,P,pending qualification,2097900
R0006631,1982-12-02,U,unqualified,151000
R0006631,1987-10-15,U,unqualified,189000
R0006650,2012-05-31,U,unqualified,850000
R0006650,2013-11-22,U,unqualified,2508100
R0006650,2021-04-30,Q,qualified,5000000
R0006651,1998-06-17,U,unqualified,475000
R0006655,1985-05-21,Q,qualified,72000
R0006655,1989-11-22,Q,qualified,85000
R0006655,1991-07-03,Q,qualified,85000
R0006655,1997-04-04,Q,qualified,176000
R0006656,1976-05-17,Q,qualified,70300
R0006658,1976-03-19,U,unqualified,48700
R0006658,1984-04-16,U,unqualified,117500
R0006658,1991-07-11,U,unqualified,128000
R0006660,1976-05-05,Q,qualified,52000
R0006660,1984-11-27,Q,qualified,110000
R0006660,1992-06-03,U,unqualified,142500
R0006660,2009-12-22,U,unqualified,251400
R0006660,2021-12-17,U,unqualified,370000
R0006664,1989-10-01,U,unqualified,200000
R0006664,1993-08-04,Q,qualified,475500
R0006664,2006-01-04,Q,qualified,1200000
R0006668,1995-05-03,Q,qualified,280500
R0006668,2001-01-17,Q,qualified,544900
R0006668,2022-02-17,U,unqualified,2500000
R0006673,1972-09-07,P,pending qualification,30000
R0006674,1983-04-15,Q,qualified,87000
R0006674,1987-08-04,Q,qualified,94500
R0006674,1991-12-06,Q,qualified,119000
R0006674,2003-12-15,Q,qualified,338000
R0006678,1999-09-17,Q,qualified,390000
R0006678,2000-12-06,Q,qualified,480000
R0006678,2014-08-22,Q,qualified,850000
R0006691,1996-07-05,Q,qualified,760000
R0006691,1997-06-30,U,unqualified,835000
R0006691,2006-06-29,U,unqualified,1659000
R0006691,2009-10-20,Q,qualified,2300000
R0006692,1980-08-15,U,unqualified,90000
R0006695,1987-03-27,Q,qualified,97900
R0006695,1992-08-21,Q,qualified,155000
R0006695,1999-09-16,Q,qualified,275000
R0006695,2010-02-26,U,unqualified,485000
R0006696,1972-06-07,U,unqualified,40000
R0006696,1992-09-04,Q,qualified,272000
R0006699,1976-08-25,U,unqualified,49000
R0006699,1983-02-04,U,unqualified,84500
R0006700,1995-02-01,U,unqualified,9700
R0006700,1995-07-03,Q,qualified,265000
R0006703,1985-01-22,Q,qualified,87000
R0006703,2004-09-10,Q,qualified,325000
R0006703,2009-06-26,Q,qualified,440000
R0006704,1979-06-15,U,unqualified,56000
R0006704,1979-08-07,Q,qualified,75800
R0006704,1986-03-10,Q,qualified,129500
R0006710,1997-10-30,U,unqualified,195000
R0006710,2001-02-16,Q,qualified,609000
R0006710,2006-05-26,Q,qualified,759000
R0006717,2015-07-30,Q,qualified,2600000
R0006721,1986-06-25,Q,qualified,122000
R0006731,2012-05-04,U,unqualified,453000
R0006732,1978-03-20,Q,qualified,55000
R0006732,2024-06-24,U,unqualified,850000
R0006734,1984-11-21,U,unqualified,100000
R0006734,1989-09-01,U,unqualified,108000
R0006735,2015-10-05,Q,qualified,735000
R0006735,2017-02-17,Q,qualified,865000
R0006740,1984-11-19,Q,qualified,180000
R0006740,1990-07-23,Q,qualified,207500
R0006740,1992-01-17,Q,qualified,275000
R0006740,2003-05-28,U,unqualified,645000
R0006744,1983-11-14,Q,qualified,125000
R0006745,1983-08-24,U,unqualified,37000
R0006745,2005-03-30,U,unqualified,8100000
R0006745,2006-11-29,Q,qualified,658700
R0006746,1983-08-24,U,unqualified,40900
R0006746,2005-03-30,U,unqualified,8100000
R0006746,2006-10-10,Q,qualified,910000
R0006746,2019-07-24,Q,qualified,1925000
R0006748,1969-09-26,Q,qualified,22500
R0006748,1983-08-24,U,unqualified,43300
R0006748,2005-03-31,U,unqualified,8100000
R0006748,2006-12-14,Q,qualified,895300
R0006748,2024-08-20,P,pending qualification,1780000
R0006752,1976-07-30,U,unqualified,57500
R0006752,1985-12-13,Q,qualified,180000
R0006752,1994-06-28,Q,qualified,410000
R0006752,2009-07-16,U,unqualified,955000
R0006753,1999-09-01,U,unqualified,406000
R0006753,2008-10-21,U,unqualified,900000
R0006753,2020-08-21,Q,qualified,2850000
R0006753,2023-06-30,Q,qualified,3395000
R0006755,2005-11-22,Q,qualified,368000
R0006755,2014-06-16,Q,qualified,480000
R0006755,2018-07-06,Q,qualified,735000
R0006755,2019-05-21,Q,qualified,786000
R0006756,1986-10-02,Q,qualified,200000
R0006756,1999-06-10,Q,qualified,500000
R0006756,2007-04-14,Q,qualified,975000
R0006756,2007-11-26,Q,qualified,840000
R0006756,2017-09-25,Q,qualified,1050000
R0006756,2019-06-11,Q,qualified,1165000
R0006758,1991-12-10,U,unqualified,134400
R0006758,1992-05-04,Q,qualified,152500
R0006758,1992-07-01,Q,qualified,141000
R0006758,1994-06-06,Q,qualified,181000
R0006758,2006-06-09,U,unqualified,515000
R0006758,2008-08-23,U,unqualified,507500
R0006758,2017-10-13,Q,qualified,777600
R0006759,1982-01-28,U,unqualified,62500
R0006759,1984-08-30,U,unqualified,66000
R0006759,1988-06-28,Q,qualified,142000
R0006759,2009-10-14,Q,qualified,631000
R0006762,1999-07-14,Q,qualified,294900
R0006762,2001-04-05,Q,qualified,373000
R0006762,2002-05-01,U,unqualified,402500
R0006762,2005-12-15,Q,qualified,1399000
R0006763,1978-09-01,Q,qualified,60000
R0006763,2016-05-24,U,unqualified,700000
R0006763,2018-08-30,Q,qualified,929000
R0006767,1982-06-22,Q,qualified,125000
R0006767,2011-06-01,U,unqualified,650000
R0006767,2013-10-31,Q,qualified,980000
R0006767,2014-01-31,U,unqualified,675000
R0006769,1993-08-19,Q,qualified,177000
R0006769,1993-08-19,Q,qualified,163000
R0006769,2008-10-20,Q,qualified,474500
R0006771,2021-01-08,Q,qualified,640000
R0006778,1980-01-03,U,unqualified,137000
R0006778,1984-06-08,Q,qualified,200000
R0006778,1989-06-06,U,unqualified,160000
R0006778,1989-11-08,Q,qualified,205000
R0006783,1998-08-20,Q,qualified,400000
R0006783,1998-08-31,U,unqualified,400000
R0006783,1998-09-09,U,unqualified,485000
R0006784,1985-07-09,Q,qualified,135000
R0006784,1999-02-23,Q,qualified,362500
R0006784,2003-12-29,Q,qualified,490000
R0006792,2021-06-11,Q,qualified,1150000
R0006799,1997-05-28,U,unqualified,250000
R0006800,1986-12-29,Q,qualified,90000
R0006800,1992-10-13,Q,qualified,125000
R0006806,1998-05-15,Q,qualified,575000
R0006806,1999-01-14,Q,qualified,575000
R0006806,1999-06-02,U,unqualified,550000
R0006807,1990-09-04,U,unqualified,109300
R0006807,2001-08-27,U,unqualified,462500
R0006807,2011-05-19,Q,qualified,565000
R0006808,1976-05-26,Q,qualified,90000
R0006808,1995-09-28,U,unqualified,90000
R0006808,2020-03-19,Q,qualified,1625000
R0006810,1978-06-26,Q,qualified,69000
R0006814,2003-11-14,U,unqualified,600000
R0006815,1991-07-08,Q,qualified,137500
R0006815,2007-08-22,Q,qualified,510000
R0006815,2013-07-01,Q,qualified,649000
R0006815,2017-10-16,U,unqualified,789000
R0006823,1991-08-30,Q,qualified,271000
R0006823,2006-10-31,U,unqualified,1000000
R0006823,2020-04-24,Q,qualified,2400000
R0006825,2005-05-13,U,unqualified,935000
R0006825,2007-11-09,Q,qualified,2285000
R0006825,2014-08-25,Q,qualified,2750000
R0006825,2018-04-13,Q,qualified,3125000
R0006827,1982-09-17,U,unqualified,138000
R0006827,1990-06-05,U,unqualified,145000
R0006828,1982-08-11,Q,qualified,121000
R0006828,1995-08-31,Q,qualified,324500
R0006828,1996-03-22,Q,qualified,335000
R0006830,1980-09-10,Q,qualified,160000
R0006830,1983-09-07,Q,qualified,157000
R0006830,1988-05-11,Q,qualified,167000
R0006833,1992-05-20,Q,qualified,169500
R0006833,1996-05-23,Q,qualified,262500
R0006833,1999-04-27,Q,qualified,311000
R0006833,2001-07-12,Q,qualified,623000
R0006833,2018-01-05,U,unqualified,1375000
R0006833,2021-06-23,U,unqualified,1800000
R0006850,1962-10-01,U,unqualified,15500
R0006852,2005-04-21,Q,qualified,1052000
R0006853,1978-11-01,Q,qualified,96000
R0006853,1978-11-01,U,unqualified,44500
R0006853,2014-07-15,U,unqualified,950000
R0006858,1993-08-24,Q,qualified,188500
R0006859,1999-10-14,Q,qualified,370000
R0006863,1972-04-06,Q,qualified,30400
R0006863,1989-03-01,U,unqualified,135900
R0006863,2021-11-09,Q,qualified,3600000
R0006864,1988-07-01,Q,qualified,92000
R0006864,2003-11-03,U,unqualified,320000
R0006864,2015-01-30,U,unqualified,610000
R0006864,2021-07-02,Q,qualified,1820000
R0006865,1978-09-08,U,unqualified,93000
R0006865,2016-10-07,U,unqualified,1315000
R0006869,1980-06-27,U,unqualified,148000
R0006869,1982-04-15,U,unqualified,172000
R0006869,1985-02-08,U,unqualified,21400
R0006873,1966-07-19,U,unqualified,247500
R0006873,2005-04-11,U,unqualified,659000
R0006873,2007-02-12,Q,qualified,1738300
R0006873,2008-07-03,Q,qualified,1305000
R0006876,1978-11-03,U,unqualified,78000
R0006876,1979-05-03,U,unqualified,87000
R0006876,1984-09-21,Q,qualified,118000
R0006877,1985-01-07,Q,qualified,133800
R0006877,1997-09-18,Q,qualified,345000
R0006877,2000-07-17,Q,qualified,497500
R0006877,2003-04-01,Q,qualified,595000
R0006877,2018-04-03,Q,qualified,1065000
R0006877,2021-03-10,Q,qualified,1350000
R0006877,2022-05-16,Q,qualified,1508500
R0006877,2023-12-20,Q,qualified,1625000
R0006878,1983-04-19,U,unqualified,100000
R0006878,1989-04-05,Q,qualified,134500
R0006879,1996-07-09,Q,qualified,226000
R0006879,2000-05-30,Q,qualified,341000
R0006879,2019-03-27,Q,qualified,778000
R0006884,1998-06-16,U,unqualified,255500
R0006884,2003-08-12,Q,qualified,570000
R0006887,1977-06-29,Q,qualified,50000
R0006887,2005-01-03,U,unqualified,660000
R0006891,2001-06-16,Q,qualified,850000
R0006891,2002-04-26,Q,qualified,760000
R0006891,2020-06-15,Q,qualified,1975000
R0006896,1990-07-30,U,unqualified,155900
R0006896,1995-12-05,U,unqualified,330000
R0006896,2011-02-28,Q,qualified,660000
R0006897,1978-10-02,Q,qualified,119000
R0006898,1982-11-30,Q,qualified,82000
R0006898,1985-07-29,Q,qualified,101300
R0006898,2007-10-25,U,unqualified,530000
R0006898,2010-06-09,U,unqualified,510000
R0006898,2022-05-24,U,unqualified,1310000
R0006899,1973-08-20,Q,qualified,45500
R0006899,1983-09-20,Q,qualified,160000
R0006899,1989-07-10,Q,qualified,155000
R0006903,1969-05-08,U,unqualified,27500
R0006903,1999-06-10,Q,qualified,619000
R0006903,2001-06-06,U,unqualified,825000
R0006903,2004-04-27,U,unqualified,1050000
R0006903,2006-10-13,U,unqualified,1250000
R0006903,2013-07-29,U,unqualified,1375000
R0006907,1988-01-04,Q,qualified,182000
R0006909,2021-07-16,Q,qualified,2250000
R0006911,1972-04-19,Q,qualified,41000
R0006913,1973-03-08,U,unqualified,43500
R0006913,1981-05-29,Q,qualified,178000
R0006920,2005-01-03,U,unqualified,650000
R0006920,2006-03-20,Q,qualified,785000
R0006920,2008-12-29,Q,qualified,1669000
R0006924,2014-02-21,Q,qualified,840000
R0006929,1983-01-20,Q,qualified,95000
R0006929,1984-12-31,Q,qualified,104500
R0006929,1999-10-28,Q,qualified,299500
R0006933,1989-09-05,U,unqualified,131000
R0006933,1998-01-26,Q,qualified,330000
R0006936,1976-06-30,Q,qualified,36000
R0006936,2008-08-21,Q,qualified,400000
R0006937,1999-05-10,U,unqualified,48800
R0006937,2006-06-09,U,unqualified,675000
R0006937,2015-07-15,U,unqualified,905000
R0006941,2000-01-24,U,unqualified,91000
R0006941,2016-05-18,U,unqualified,808000
R0006941,2019-11-13,Q,qualified,1325000
R0006941,2023-06-28,Q,qualified,1620000
R0006942,1972-12-12,U,unqualified,20500
R0006942,1987-12-04,Q,qualified,164000
R0006942,1999-04-02,Q,qualified,383200
R0006942,2009-05-29,U,unqualified,700000
R0006943,1975-08-22,Q,qualified,18000
R0006943,1975-11-07,Q,qualified,73000
R0006943,2012-08-09,U,unqualified,775100
R0006945,1980-03-06,Q,qualified,122500
R0006945,1984-09-04,Q,qualified,159500
R0006945,1988-11-07,Q,qualified,173000
R0006945,1994-04-12,Q,qualified,275000
R0006947,1997-04-16,U,unqualified,180000
R0006947,1997-04-16,P,pending qualification,180000
R0006948,2000-10-25,U,unqualified,264200
R0006948,2002-06-05,Q,qualified,805000
R0006948,2002-10-01,Q,qualified,830200
R0006948,2004-08-20,Q,qualified,2150000
R0006948,2009-12-28,Q,qualified,1950000
R0006948,2024-08-23,P,pending qualification,4650000
R0006949,1977-06-16,Q,qualified,55000
R0006949,1990-05-01,Q,qualified,170000
R0006950,1963-08-06,U,unqualified,198000
R0006951,1978-05-24,Q,qualified,78100
R0006951,1990-03-16,U,unqualified,135000
R0006951,1995-03-17,U,unqualified,250000
R0006952,1991-04-29,U,unqualified,130000
R0006956,1972-07-07,U,unqualified,42000
R0006960,1993-11-04,U,unqualified,165000
R0006960,2001-07-16,Q,qualified,450000
R0006961,1993-01-21,U,unqualified,188000
R0006961,1994-01-28,Q,qualified,264000
R0006961,1995-08-10,Q,qualified,300000
R0006961,1996-10-18,Q,qualified,322000
R0006964,1975-08-12,Q,qualified,45000
R0006964,1986-07-30,Q,qualified,130000
R0006964,2000-06-13,Q,qualified,400000
R0006964,2003-03-10,Q,qualified,595000
R0006964,2017-10-26,Q,qualified,1200000
R0006964,2021-01-15,U,unqualified,1900000
R0006964,2023-06-23,Q,qualified,8250000
R0006967,2001-04-27,U,unqualified,675000
R0006967,2003-05-29,U,unqualified,620000
R0006967,2024-04-10,Q,qualified,1850000
R0006969,1988-09-27,Q,qualified,123600
R0006969,1992-12-15,Q,qualified,325000
R0006969,1998-06-11,Q,qualified,335000
R0006969,2022-12-06,Q,qualified,2000000
R0006971,1993-12-21,U,unqualified,68800
R0006982,1989-11-01,Q,qualified,154000
R0006982,2013-06-28,Q,qualified,675000
R0006982,2018-01-18,U,unqualified,950000
R0006988,1993-10-06,Q,qualified,232000
R0006990,1976-05-03,U,unqualified,65000
R0006990,1986-08-19,Q,qualified,123900
R0006990,1999-03-02,Q,qualified,420000
R0006990,2014-09-22,Q,qualified,1200000
R0006995,1976-04-21,U,unqualified,10000
R0006995,1984-04-17,Q,qualified,82000
R0006997,1973-08-29,U,unqualified,27000
R0006997,1986-06-13,U,unqualified,12300
R0006997,2005-02-28,Q,qualified,610000
R0006998,2000-09-27,Q,qualified,404900
R0007001,1979-04-04,U,unqualified,54500
R0007001,1992-09-14,Q,qualified,174900
R0007001,1992-09-14,Q,qualified,167000
R0007001,2003-02-27,Q,qualified,476300
R0007001,2011-07-11,Q,qualified,675000
R0007002,1973-07-30,U,unqualified,17000
R0007002,1990-09-11,Q,qualified,270000
R0007002,2011-07-25,U,unqualified,837500
R0007005,1990-06-18,U,unqualified,170000
R0007005,1994-08-29,U,unqualified,320000
R0007005,1996-06-26,U,unqualified,379000
R0007005,1999-01-04,Q,qualified,500000
R0007005,2020-11-13,U,unqualified,1220000
R0007006,1984-07-05,Q,qualified,125000
R0007006,1998-09-25,Q,qualified,247300
R0007011,1994-08-05,U,unqualified,498900
R0007011,1999-07-09,U,unqualified,515000
R0007011,2000-12-08,Q,qualified,1795000
R0007011,2020-08-13,Q,qualified,2350000
R0007012,1976-03-19,Q,qualified,71500
R0007012,2010-12-10,Q,qualified,732500
R0007014,1999-05-19,U,unqualified,365000
R0007014,2000-05-10,Q,qualified,577500
R0007014,2001-04-23,U,unqualified,317500
R0007014,2001-04-23,U,unqualified,317500
R0007020,1993-05-04,Q,qualified,273000
R0007020,2005-11-18,Q,qualified,601000
R0007020,2024-06-06,Q,qualified,1400000
R0007034,1999-11-15,U,unqualified,302500
R0007034,2011-05-31,U,unqualified,775000
R0007034,2015-05-28,Q,qualified,1025000
R0007035,1984-02-24,Q,qualified,130000
R0007035,2006-04-24,U,unqualified,725000
R0007035,2016-06-24,Q,qualified,3400000
R0007035,2021-10-18,U,unqualified,3775000
R0007037,1992-02-19,U,unqualified,182500
R0007038,1992-02-19,U,unqualified,182500
R0007043,1981-09-11,Q,qualified,125000
R0007043,1984-10-16,Q,qualified,145000
R0007043,1992-06-23,Q,qualified,195000
R0007043,2007-01-31,U,unqualified,955000
R0007043,2021-03-09,Q,qualified,2100000
R0007059,1975-03-05,Q,qualified,53800
R0007059,1992-11-20,Q,qualified,325500
R0007059,1995-09-27,Q,qualified,427500
R0007059,2005-06-30,Q,qualified,950000
R0007059,2015-07-14,Q,qualified,1300000
R0007074,1987-05-18,U,unqualified,108000
R0007074,1992-03-27,U,unqualified,330000
R0007074,1993-08-06,U,unqualified,360000
R0007076,1971-06-07,U,unqualified,54500
R0007077,1992-10-16,Q,qualified,171000
R0007077,1995-01-31,Q,qualified,222000
R0007079,1980-09-11,Q,qualified,229000
R0007079,1987-02-11,Q,qualified,217900
R0007079,1989-06-21,Q,qualified,247500
R0007079,2005-10-07,U,unqualified,800000
R0007079,2007-02-22,Q,qualified,1400000
R0007079,2010-02-25,U,unqualified,1130000
R0007081,1976-03-30,Q,qualified,75500
R0007081,2003-12-10,Q,qualified,560000
R0007083,1976-09-07,Q,qualified,62000
R0007083,1979-08-21,Q,qualified,115000
R0007083,1988-07-12,Q,qualified,186300
R0007083,2002-05-31,U,unqualified,765000
R0007083,2006-09-18,Q,qualified,765000
R0007087,1994-05-24,Q,qualified,260000
R0007087,1996-07-16,Q,qualified,300000
R0007087,2001-11-20,U,unqualified,479000
R0007087,2007-11-12,Q,qualified,615000
R0007087,2016-07-13,Q,qualified,930000
R0007087,2017-12-15,Q,qualified,1030000
R0007096,1977-09-23,U,unqualified,28000
R0007096,1980-10-16,Q,qualified,60000
R0007096,1981-08-18,Q,qualified,65000
R0007097,2008-12-29,U,unqualified,571600
R0007101,1998-06-03,Q,qualified,191500
R0007101,2001-07-10,Q,qualified,359000
R0007101,2002-07-02,U,unqualified,365000
R0007101,2005-06-27,Q,qualified,815000
R0007101,2007-05-31,Q,qualified,850000
R0007105,1997-07-18,Q,qualified,670000
